LocalRep,GlobalIdx,Prob,spring_day,spring_night,summer_day,summer_night,fall_day,fall_night,winter_day,winter_night
60,2505,0.0073159579332418,13.416192307692308,1.633923076923077,28.73919230769231,0.0,19.18019230769231,0.0,11.901153846153846,0.0
61,4176,0.0076207895137936,13.416192307692308,0.0,95.76473076923077,0.0,37.07507692307693,0.0,26.293384615384618,0.0
62,1486,0.0070111263526901,45.562,0.0,48.92884615384616,0.0,37.07507692307693,0.0,26.293384615384618,0.0
63,938,0.0060966316110349,45.562,3.345269230769231,48.92884615384616,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
64,2720,0.0068587105624142,13.416192307692308,1.633923076923077,95.76473076923077,0.0,37.07507692307693,0.0,26.293384615384618,0.0
65,4328,0.0060966316110349,13.416192307692308,0.0,95.76473076923077,12.813307692307692,37.07507692307693,0.0,110.0,0.0
66,3870,0.005944215820759,13.416192307692308,0.0,48.92884615384616,12.813307692307692,19.18019230769231,0.0,26.293384615384618,0.0
67,2838,0.0073159579332418,13.416192307692308,1.633923076923077,95.76473076923077,12.813307692307692,84.17411538461538,0.0,11.901153846153846,0.0
68,4072,0.0068587105624142,13.416192307692308,0.0,28.73919230769231,12.813307692307692,84.17411538461538,0.0,11.901153846153846,0.0
69,4523,0.0060966316110349,107.9886923076923,1.633923076923077,48.92884615384616,0.0,19.18019230769231,0.0,11.901153846153846,0.0
70,4189,0.0070111263526901,13.416192307692308,0.0,95.76473076923077,0.0,19.18019230769231,0.0,11.901153846153846,0.0
71,4369,0.0068587105624142,13.416192307692308,0.0,95.76473076923077,12.813307692307692,19.18019230769231,0.0,11.901153846153846,0.0
72,32,0.0056393842402072,45.562,1.633923076923077,48.92884615384616,0.0,37.07507692307693,0.0,11.901153846153846,0.0
73,2694,0.0068587105624142,13.416192307692308,1.633923076923077,95.76473076923077,0.0,84.17411538461538,0.0,11.901153846153846,0.0
74,6332,0.0062490474013107,107.9886923076923,0.0,95.76473076923077,0.0,84.17411538461538,0.0,11.901153846153846,0.0
75,3721,0.0060966316110349,13.416192307692308,0.0,48.92884615384616,0.0,19.18019230769231,0.0,11.901153846153846,0.0
76,2457,0.0054869684499314,13.416192307692308,1.633923076923077,28.73919230769231,0.0,37.07507692307693,0.0,26.293384615384618,0.0
77,2637,0.0057918000304831,13.416192307692308,1.633923076923077,28.73919230769231,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
78,3242,0.0053345526596555,13.416192307692308,3.345269230769231,28.73919230769231,0.0,84.17411538461538,0.0,26.293384615384618,0.0
79,6087,0.0054869684499314,107.9886923076923,0.0,28.73919230769231,0.0,84.17411538461538,0.0,11.901153846153846,0.0
80,3680,0.0051821368693796,13.416192307692308,0.0,48.92884615384616,0.0,37.07507692307693,0.0,110.0,0.0
81,2134,0.0057918000304831,45.562,0.0,95.76473076923077,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
82,943,0.0054869684499314,45.562,3.345269230769231,48.92884615384616,12.813307692307692,37.07507692307693,0.0,110.0,0.0
83,1996,0.0050297210791037,45.562,0.0,95.76473076923077,0.0,37.07507692307693,0.0,110.0,0.0
84,3875,0.0054869684499314,13.416192307692308,0.0,48.92884615384616,12.813307692307692,19.18019230769231,0.0,11.901153846153846,0.0
85,2952,0.0060966316110349,13.416192307692308,3.345269230769231,48.92884615384616,0.0,37.07507692307693,0.0,26.293384615384618,0.0
86,2741,0.0054869684499314,13.416192307692308,1.633923076923077,95.76473076923077,0.0,19.18019230769231,0.0,11.901153846153846,0.0
