DateTime,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Energy_from_ActivePower (kWh)
2018-05-30 02:00:00,914.408813476562,7.11373901367187,1068.02253613233,47.5951309204101,914.408813476562
2018-05-30 03:00:00,860.434509277343,6.94039392471313,989.380424425395,48.0820503234863,860.434509277343
2018-05-30 04:00:00,2339.36596679687,10.2768001556396,2952.54152872187,51.6974906921386,2339.36596679687
2018-05-30 05:00:00,1784.13903808593,8.92662811279296,2096.80273541062,53.6481399536132,1784.13903808593
2018-05-30 06:00:00,1590.38793945312,8.3884859085083,1759.68970653771,49.6688003540039,1590.38793945312
2018-05-30 07:00:00,965.07861328125,6.99411678314208,1013.34258871465,40.3603591918945,965.07861328125
2018-05-30 08:00:00,1581.75500488281,8.0714521408081,1571.17608950467,29.145429611206,1581.75500488281
2018-05-30 09:00:00,1893.46105957031,8.8186445236206,2027.79941017825,27.9257507324218,1893.46105957031
2018-05-30 10:00:00,1883.11901855468,8.94645881652832,2109.53391802028,28.0228099822998,1883.11901855468
2018-05-30 11:00:00,2446.13208007812,10.0135803222656,2800.51699779536,27.001869201660096,2446.13208007812
2018-05-30 12:00:00,2754.873046875,10.8244304656982,3206.86660882395,28.827259063720696,2754.873046875
2018-05-30 13:00:00,3244.4951171875,11.7877597808837,3485.0187231545,26.775960922241197,3244.4951171875
2018-05-30 14:00:00,3567.53198242187,12.9388904571533,3597.58630170813,26.8457202911376,3567.53198242187
2018-05-30 15:00:00,3100.52807617187,10.9763298034667,3264.02063382707,30.768419265747,3100.52807617187
2018-05-30 16:00:00,2911.42407226562,10.6146802902221,3118.72935531031,34.4486007690429,2911.42407226562
2018-05-30 17:00:00,2651.01391601562,10.8025398254394,3198.17688667615,42.2366409301757,2651.01391601562
2018-05-30 18:00:00,1908.98901367187,8.96799564361572,2123.37975047052,37.0402488708496,1908.98901367187
2018-05-30 19:00:00,1851.88000488281,8.88453102111816,2069.83555946972,39.1414489746093,1851.88000488281
2018-05-30 20:00:00,1761.57897949218,8.87571430206298,2064.19809319159,53.6499710083007,1761.57897949218
2018-05-30 21:00:00,1241.92700195312,7.80755376815795,1421.79228910235,49.33002090454101,1241.92700195312
2018-05-30 22:00:00,966.237976074218,7.38508415222167,1199.21891208901,56.225959777832,966.237976074218
2018-05-30 23:00:00,223.312805175781,4.72929096221923,272.174393657561,70.052001953125,223.312805175781
2018-05-31 00:00:00,1202.14697265625,7.86793613433837,1455.30048021816,45.01372146606441,1202.14697265625
2018-05-31 01:00:00,2019.33703613281,9.12115955352783,2222.3724752005,46.4687309265136,2019.33703613281
2018-05-31 02:00:00,1880.13793945312,9.13996982574462,2234.5867046816,50.9076118469238,1880.13793945312
2018-05-31 03:00:00,1362.97497558593,7.8916630744934,1468.58034025546,45.2434005737304,1362.97497558593
2018-05-31 04:00:00,1357.07202148437,7.68147182464599,1353.20897829072,30.4144401550292,1357.07202148437
2018-05-31 05:00:00,835.214477539062,6.90338277816772,973.081622566873,39.0625114440917,835.214477539062
2018-05-31 06:00:00,744.046081542968,6.45572519302368,788.780801871227,41.52685928344721,744.046081542968
