DateTime,load_PJME_MW,solar_G_i__POA,solar_T2m,wind_Energy_scaled_MW,eta_eff,eta_eff_pct,P_150MW_adj_MW,P_110MW_adj_MW,CF_150MW,CF_110MW,CF_Wind
2018-08-22 04:00:00,2286.7200000000003,87.79,17.61,136.45013324259958,0.18504653566666665,18.504653566666665,54.97371306102382,40.314056244750795,0.3664914204068255,0.3664914204068254,0.6822506662129979
2018-08-22 05:00:00,2300.96,308.9,19.92,147.76558045796853,0.17358449533333334,17.358449533333335,84.47862173709674,61.950989273870945,0.563190811580645,0.563190811580645,0.7388279022898426
2018-08-22 06:00:00,2428.96,549.31,22.19,131.3035862942574,0.16131174766666667,16.131174766666668,108.22759673867222,79.36690427502629,0.7215173115911481,0.7215173115911481,0.656517931471287
2018-08-22 07:00:00,2621.28,766.17,24.56,130.64769353633199,0.149988025,14.9988025,126.22063806575034,92.56180124821691,0.8414709204383356,0.8414709204383355,0.6532384676816599
2018-08-22 08:00:00,2806.0,934.95,26.33,127.83007261227257,0.141233433,14.123343299999998,138.457745718331,101.53568019344272,0.9230516381222067,0.9230516381222065,0.6391503630613629
2018-08-22 09:00:00,2991.12,1029.58,27.8,93.7128780794318,0.13594987266666667,13.594987266666667,144.93891969641422,106.28854111070373,0.9662594646427615,0.9662594646427612,0.468564390397159
2018-08-22 10:00:00,3176.7200000000003,1039.9,28.99,123.86977943520958,0.13456495066666668,13.456495066666669,145.66415999999998,106.82038399999996,0.9710943999999999,0.9710943999999997,0.6193488971760479
2018-08-22 11:00:00,3383.44,965.77,29.85,80.33735249785477,0.13712404566666667,13.712404566666667,140.63346662908833,103.13120886133143,0.9375564441939223,0.9375564441939221,0.4016867624892738
2018-08-22 12:00:00,3596.64,786.68,30.33,99.15085142793208,0.14456134733333334,14.456134733333334,129.84683958367924,95.22101569469811,0.8656455972245283,0.8656455972245283,0.4957542571396604
2018-08-22 13:00:00,3808.16,648.29,30.49,108.49007378527365,0.15047410033333333,15.047410033333334,113.30427886377277,83.08980450010003,0.7553618590918184,0.7553618590918184,0.5424503689263682
2018-08-22 14:00:00,3997.44,411.06,30.29,138.01442486252432,0.160982316,16.0982316,91.00578446936879,66.7375752775371,0.6067052297957919,0.6067052297957919,0.6900721243126217
2018-08-22 15:00:00,4118.08,178.39,29.79,143.78424207486236,0.17152718366666667,17.152718366666665,62.95135640046747,46.16432802700947,0.41967570933644976,0.4196757093364497,0.7189212103743118
2018-08-22 16:00:00,4200.56,22.74,28.81,164.4742011607019,0.179088404,17.9088404,54.97371306102382,40.314056244750795,0.3664914204068255,0.3664914204068254,0.8223710058035095
2018-08-22 17:00:00,4234.4800000000005,0.0,26.87,177.10252494523036,0.181604302,18.1604302,0.0,0.0,0.0,0.0,0.8855126247261518
2018-08-22 18:00:00,4221.4400000000005,0.0,25.2,174.7848731384707,0.18291592,18.291592,0.0,0.0,0.0,0.0,0.8739243656923534
2018-08-22 19:00:00,4107.92,0.0,23.64,178.90524808154765,0.184141144,18.4141144,0.0,0.0,0.0,0.0,0.8945262404077383
2018-08-22 20:00:00,3973.6800000000003,0.0,22.49,178.9488538454513,0.18504435400000002,18.504435400000002,0.0,0.0,0.0,0.0,0.8947442692272566
2018-08-22 21:00:00,3885.2000000000003,0.0,21.69,178.96906257729137,0.18567267399999998,18.5672674,0.0,0.0,0.0,0.0,0.8948453128864569
2018-08-22 22:00:00,3663.36,0.0,20.74,178.36699511592795,0.186418804,18.641880399999998,0.0,0.0,0.0,0.0,0.8918349755796398
2018-08-22 23:00:00,3348.88,0.0,19.73,177.03330367420133,0.187212058,18.7212058,0.0,0.0,0.0,0.0,0.8851665183710067
2018-08-23 00:00:00,3020.32,0.0,18.81,175.37264780149007,0.187934626,18.793462599999998,0.0,0.0,0.0,0.0,0.8768632390074503
2018-08-23 01:00:00,2772.16,0.0,17.95,177.79516195402974,0.18861007000000002,18.861007,0.0,0.0,0.0,0.0,0.8889758097701487
2018-08-23 02:00:00,2603.12,0.0,17.04,177.07660636774173,0.189324784,18.9324784,0.0,0.0,0.0,0.0,0.8853830318387087
2018-08-23 03:00:00,2492.0,0.0,16.15,178.7153199461338,0.19002379,19.002379,0.0,0.0,0.0,0.0,0.893576599730669
2018-08-23 04:00:00,2422.7200000000003,89.56,15.94,178.13803151769213,0.18628092266666665,18.628092266666666,56.242324133616556,41.24437103131881,0.3749488275574437,0.37494882755744374,0.8906901575884606
2018-08-23 05:00:00,2420.2400000000002,323.68,18.41,178.7731700171234,0.17412554866666666,17.412554866666667,85.33450737822822,62.57863874403404,0.5688967158548548,0.5688967158548549,0.8938658500856169
2018-08-23 06:00:00,2525.44,563.18,20.98,178.53894511737727,0.16165688733333333,16.165688733333333,108.75127304942076,79.75093356957524,0.7250084869961384,0.7250084869961385,0.8926947255868863
2018-08-23 07:00:00,2697.6,789.33,23.78,176.17879072283642,0.14959008899999998,14.959008899999999,126.49262114719426,92.76125550794245,0.843284140981295,0.843284140981295,0.8808939536141821
2018-08-23 08:00:00,2831.52,950.24,25.87,107.64961117596152,0.1409275633333333,14.09275633333333,138.55855167154863,101.60960455913565,0.9237236778103242,0.923723677810324,0.5382480558798076
2018-08-23 09:00:00,2947.52,1039.95,27.5,137.7232954713228,0.135733015,13.573301500000001,144.94906462248386,106.29598072315483,0.9663270974832258,0.9663270974832256,0.688616477356614
2018-08-23 10:00:00,3046.08,1056.57,28.69,150.52416327521334,0.134073203,13.4073203,145.66415999999998,106.82038399999998,0.9710943999999999,0.9710943999999998,0.7526208163760667
2018-08-23 11:00:00,3138.88,987.32,29.58,121.36920647984077,0.13639580533333334,13.639580533333334,140.70383780409702,103.18281438967114,0.9380255853606468,0.9380255853606467,0.6068460323992039
2018-08-23 12:00:00,3221.6800000000003,844.65,30.08,137.18955219271237,0.142228273,14.222827299999999,130.06809803477492,95.38327189216828,0.8671206535651661,0.8671206535651662,0.6859477609635618
2018-08-23 13:00:00,3303.6,653.35,30.25,116.2869104485658,0.15044181166666667,15.044181166666668,113.75694069203377,83.42175650749142,0.7583796046135585,0.7583796046135584,0.581434552242829
2018-08-23 14:00:00,3366.56,409.3,30.04,177.37323951674531,0.16125546066666668,16.12554606666667,91.77036577587342,67.2982682356405,0.6118024385058227,0.6118024385058228,0.8868661975837265
2018-08-23 15:00:00,3411.84,175.62,29.48,123.10455101293877,0.171891522,17.1891522,64.10837328629405,47.012807076615644,0.42738915524196036,0.4273891552419604,0.6155227550646939
2018-08-23 16:00:00,3438.64,21.86,28.26,136.73798947387502,0.17955877133333334,17.955877133333335,56.242324133616556,41.24437103131881,0.3749488275574437,0.37494882755744374,0.683689947369375
2018-08-23 17:00:00,3466.2400000000002,0.0,26.14,170.11267980030243,0.18217764399999997,18.217764399999997,0.0,0.0,0.0,0.0,0.8505633990015121
2018-08-23 18:00:00,3459.6800000000003,0.0,24.44,166.97775632844778,0.183512824,18.3512824,0.0,0.0,0.0,0.0,0.8348887816422389
2018-08-23 19:00:00,3354.0,0.0,23.25,173.89247639166499,0.18444744999999999,18.444744999999998,0.0,0.0,0.0,0.0,0.8694623819583249
2018-08-23 20:00:00,3194.0,0.0,22.02,172.1159142891276,0.18541349199999999,18.5413492,0.0,0.0,0.0,0.0,0.860579571445638
2018-08-23 21:00:00,3114.88,0.0,21.15,167.87225032216884,0.18609679,18.609679,0.0,0.0,0.0,0.0,0.8393612516108442
2018-08-23 22:00:00,2930.88,0.0,20.32,148.9156355050283,0.186748672,18.6748672,0.0,0.0,0.0,0.0,0.7445781775251414
2018-08-23 23:00:00,2670.8,0.0,19.42,134.30617712258265,0.18745553199999998,18.745553199999996,0.0,0.0,0.0,0.0,0.6715308856129133
2018-08-24 00:00:00,2422.64,0.0,18.49,133.12438454705506,0.18818595400000002,18.818595400000003,0.0,0.0,0.0,0.0,0.6656219227352753
2018-08-24 01:00:00,2227.6,0.0,17.65,134.02900109091757,0.18884569,18.884569000000003,0.0,0.0,0.0,0.0,0.6701450054545879
2018-08-24 02:00:00,2084.64,0.0,16.85,158.98394817449375,0.18947401,18.947401,0.0,0.0,0.0,0.0,0.7949197408724687
2018-08-24 03:00:00,2000.48,0.0,16.05,147.01742095857193,0.19010233,19.010233000000003,0.0,0.0,0.0,0.0,0.7350871047928597
2018-08-24 04:00:00,1956.64,85.74,15.88,136.433694706082,0.186494726,18.6494726,54.99083874641301,40.326615080702865,0.3666055916427534,0.3666055916427533,0.68216847353041
2018-08-24 05:00:00,1972.4,308.85,19.2,128.68597968730995,0.174152165,17.4152165,84.49017581268052,61.95946226263237,0.5632678387512035,0.5632678387512033,0.6434298984365497
2018-08-24 06:00:00,2088.32,548.81,22.15,113.57479437945682,0.16136498033333335,16.136498033333336,108.23466613601347,79.3720884997432,0.7215644409067565,0.7215644409067563,0.5678739718972841
2018-08-24 07:00:00,2244.8,770.82,25.22,86.39754748689276,0.149266766,14.9266766,126.22430971641194,92.5644937920354,0.8414953981094129,0.8414953981094128,0.43198773743446384
2018-08-24 08:00:00,2377.76,933.78,27.44,72.22907466759759,0.14041269,14.041269,138.45910655387584,101.53667813950895,0.9230607103591723,0.9230607103591723,0.3611453733379879
2018-08-24 09:00:00,2497.92,1027.31,29.02,78.56585773179553,0.13509073233333335,13.509073233333336,144.9390566484052,106.2886415421638,0.9662603776560347,0.9662603776560346,0.39282928865897765
2018-08-24 10:00:00,2605.52,1050.24,30.26,41.353135843654385,0.13311632399999998,13.311632399999999,145.66415999999998,106.82038399999998,0.9710943999999999,0.9710943999999998,0.20676567921827194
2018-08-24 11:00:00,2714.4,980.97,31.11,25.729482796710247,0.13547121499999998,13.547121499999998,140.63441660866027,103.13190551301751,0.9375627773910685,0.9375627773910683,0.12864741398355123
2018-08-24 12:00:00,2814.56,844.25,31.62,19.855033572069214,0.14103621033333333,14.103621033333333,129.849826474386,95.22320608121638,0.86566550982924,0.8656655098292397,0.09927516786034607
2018-08-24 13:00:00,2896.88,655.86,31.8,14.859229276488735,0.149114922,14.911492200000001,113.31038959717719,83.09428570459659,0.7554025973145146,0.7554025973145144,0.07429614638244368
